,index,serviceCentre,dummy,overall rating,dummy1,geo_location,Unnamed: 5,Unnamed: 6,user,Unnamed: 8,date,rating,review,Unnamed: 12,response,review_original,Key Topics,Sentiment,Product Quality,Staff,Service Time,Music System,Recall,Brake,Oil Change/Refill,Wheel/Tires,Service Cost,Service Diagnostics,Facilities,Windshield,Door,Battery,Engine,Product Availability,Not Classified,Customer Service,Service Quality
739,1113,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Savannah Mills Shepard,https://www.google.com/maps/contrib/110440893843267600714/reviews?hl=en,7 years ago,5 stars,"Awesome people amazing experience buying my first car. Been 3 times in total, and every time is a great time.",,,"Awesome people amazing experience buying my first car. Been 3 times in total, and every time is a great time.","Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
740,1114,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Manana Manana,https://www.google.com/maps/contrib/113251246481615321400/reviews?hl=en,3 years ago,5 stars,"Great service , they service all my cars and take care of all my needs",,,"Great service , they service all my cars and take care of all my needs","Product Quality, Staff, Service Time, Service Cost",Positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
741,1115,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,lostsoul787,https://www.google.com/maps/contrib/108312749515512042147/reviews?hl=en,6 years ago,1 star,Harble place they came to repair the vehicle and they  do not repair My vehicle been in so many times that I stop taking the Vehicle  over there because the issue was never resolved They also claim that they change the engine they never did I found out when I took it to another dealer And the repairs were never fixed,4.0,,Harble place they came to repair the vehicle and they  do not repair My vehicle been in so many times that I stop taking the Vehicle  over there because the issue was never resolved They also claim that they change the engine they never did I found out when I took it to another dealer And the repairs were never fixed,"Product Quality, Staff, Service Cost, Facilities",Negative,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
742,1116,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Manuchca Alcime,https://www.google.com/maps/contrib/115762726843363338640/reviews?hl=en,a year ago,4 stars,The service is great but it's expensive,,,The service is great but it's expensive,"Product Quality, Service Cost",Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
743,1117,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Josie Montalvo,https://www.google.com/maps/contrib/117949826477673744720/reviews?hl=en,2 years ago,1 star,"I gave$ 5,000 down and the price of the car went up instead of down. From $17,000 to 21,000 for Mazda2018 used car.",3.0,,"I gave$ 5,000 down and the price of the car went up instead of down. From $17,000 to 21,000 for Mazda2018 used car.","Product Quality, Price Adjustment",Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,1118,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Craig Bresnihan,https://www.google.com/maps/contrib/101365479458078094314/reviews?hl=en,3 years ago,5 stars,"I was really surprised at how friendly, knowledgeable and helpful the parts department people were. I'll be back for any parts I need in the future and would recommend them to my friends.",1.0,,"I was really surprised at how friendly, knowledgeable and helpful the parts department people were. I'll be back for any parts I need in the future and would recommend them to my friends.","Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
745,1119,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,YUSUF FAHEEM (Blackbambino),https://www.google.com/maps/contrib/111823738963457216005/reviews?hl=en,2 years ago,5 stars,Great service peroid. And that have all the Beautiful spanish women their working.,1.0,,Great service peroid. And that have all the Beautiful spanish women their working.,"Product Quality, Staff, Service Time",Neutral,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,1120,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Steven Reeves,https://www.google.com/maps/contrib/117381229190213543905/reviews?hl=en,3 years ago,4 stars,The service was very good and I didn't have a long wait time,,,The service was very good and I didn't have a long wait time,"Product Quality, Service Time",Positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,1121,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Rex Okhayan,https://www.google.com/maps/contrib/106053563452822627771/reviews?hl=en,3 years ago,1 star,"I have used them for  about two years, they do shy away from  car insurance repair  and may ripe you off",2.0,,"I have used them for  about two years, they do shy away from  car insurance repair  and may ripe you off","Product Quality, Staff, Service Cost",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
748,1122,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Marianne Romanidis,https://www.google.com/maps/contrib/101872782796151296119/reviews?hl=en,6 years ago,5 stars,Professional and speedy service with truly knowledgeable mechanics.  I’ve been coming here for years for vehicle services and will continue to do so!,,,Professional and speedy service with truly knowledgeable mechanics.  I’ve been coming here for years for vehicle services and will continue to do so!,"Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
749,1123,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Martin Hernandez,https://www.google.com/maps/contrib/116324191798658145074/reviews?hl=en,3 years ago,1 star,"I spoke before going for be sure was the real Price as we saw online, and when arrive   they say was different,. It's fraud",2.0,,"I spoke before going for be sure was the real Price as we saw online, and when arrive   they say was different,. It's fraud","Product Quality, Service Cost",Negative,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750,1124,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Mian Gee,https://www.google.com/maps/contrib/110204960240380711299/reviews?hl=en,6 years ago,1 star,Very bad very nasty no Costomer service at all i would never rocmend any body to buy car or anything from there.,3.0,,Very bad very nasty no Costomer service at all i would never rocmend any body to buy car or anything from there.,"Product Quality, Staff, Service Cost",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751,1125,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Oswaldo Barrera,https://www.google.com/maps/contrib/108257592543951434132/reviews?hl=en,a year ago,1 star,"The worst experience, don't waste your time and money coming here,",4.0,,"The worst experience, don't waste your time and money coming here,","Product Quality, Service Cost, Staff, Facilities",Negative,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
752,1126,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,HeavenlyBlossoms Blossoms,https://www.google.com/maps/contrib/107289988047531071117/reviews?hl=en,6 years ago,5 stars,"Friendly, knowledgeable. Wait time could be a bil lengthy.  But overall, worth the wait..",,,"Friendly, knowledgeable. Wait time could be a bil lengthy.  But overall, worth the wait..","Product Quality, Service Time",Positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,1127,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Sanford Gottesman,https://www.google.com/maps/contrib/103398359345372869563/reviews?hl=en,2 years ago,2 stars,Took a long time to get an appointment.  Took them a long time to fix my car.,,,Took a long time to get an appointment.  Took them a long time to fix my car.,"Product Quality, Service Time",Negative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,1128,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Lynn Peon,https://www.google.com/maps/contrib/108321745982023395007/reviews?hl=en,6 years ago,5 stars,"HUGE selection of great cars, at great deals, with a great staff. If you're looking to buy a car, look no further!",,,"HUGE selection of great cars, at great deals, with a great staff. If you're looking to buy a car, look no further!","Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
755,1129,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,julian rodriguez,https://www.google.com/maps/contrib/105920967459080520466/reviews?hl=en,6 years ago,1 star,Dont buy a car from this place...salespeople are all liars and you will get screwed into a bad deal.,4.0,,Dont buy a car from this place...salespeople are all liars and you will get screwed into a bad deal.,"Product Quality, Service Cost, Sales Staff",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
756,1130,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Antonio,https://www.google.com/maps/contrib/112760555130890443889/reviews?hl=en,6 years ago,1 star,"Being honest, that's not a good place to get a car, I don't recomend that place, I made that mistake.",4.0,,"Being honest, that's not a good place to get a car, I don't recomend that place, I made that mistake.","Product Quality, Service Cost",Negative,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
757,1131,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Yorch Cruz,https://www.google.com/maps/contrib/111732438098327571893/reviews?hl=en,8 years ago,5 stars,"I love it, ismael was my sell man he was great, i recommend everyone to come here",,,"I love it, ismael was my sell man he was great, i recommend everyone to come here","Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
758,1132,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Nina Kvaratskhelia,https://www.google.com/maps/contrib/100587243854839916990/reviews?hl=en,3 years ago,5 stars,I’m so happy they really did a great job,,,I’m so happy they really did a great job,"Product Quality, Staff, Service Time, Music System, Recall",Positive,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,1133,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Bruce Garcia,https://www.google.com/maps/contrib/104695936099555021665/reviews?hl=en,a year ago,5 stars,Super fast service great customer service,,,Super fast service great customer service,"Product Quality, Staff, Service Time",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,1134,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Sahil Chaudhary,https://www.google.com/maps/contrib/103780993480646675638/reviews?hl=en,7 years ago,1 star,Almost 4 hours gone.. still don't know how long it gonna take to fix Bluetooth..,4.0,,Almost 4 hours gone.. still don't know how long it gonna take to fix Bluetooth..,"Product Quality, Service Time",Negative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,1135,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,denis suarez,https://www.google.com/maps/contrib/113228628252530503575/reviews?hl=en,6 years ago,1 star,Had roof racks installed today and when I picked up my car oil/grease was all over the windows ....very unprofessional,3.0,,Had roof racks installed today and when I picked up my car oil/grease was all over the windows ....very unprofessional,"Product Quality, Staff",Negative,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,1136,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,H Pou,https://www.google.com/maps/contrib/111204279114374678272/reviews?hl=en,2 months ago,5 stars,In and out quickly renovating is done,,,In and out quickly renovating is done,"Product Quality, Staff",Positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,1137,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,NY Tech Chief,https://www.google.com/maps/contrib/104881060233634091853/reviews?hl=en,4 years ago,1 star,"Quite slow and unorganized. 2 weeks later and still waiting on a part, while they blame everyone else for delay",3.0,,"Quite slow and unorganized. 2 weeks later and still waiting on a part, while they blame everyone else for delay","Product Quality, Service Time",Negative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
